property_id,assessor_parcel_id,pin,site_address,zip_code,council_district,community_plan_area,neighborhood_council,base_zoning,base_zoning_description,full_zoning_code,general_plan_land_use,specific_plan_area,overlay_count,lot_size_sqft,building_size_sqft,year_built,number_of_units,use_code,assessed_land_value,assessed_improvement_value,total_assessed_value,toc_eligible,opportunity_zone,high_quality_transit,residential_market_area,commercial_market_area,methane_zone,flood_zone,fault_zone,rent_stabilization,housing_replacement_required,data_completeness_score,development_score,score_breakdown,suggested_use,investment_tier,latitude,longitude,dist_downtown_miles,dist_santa_monica_miles,dist_hollywood_miles,dist_lax_miles,dist_ucla_miles,dist_usc_miles,nearest_metro_station,nearest_metro_distance,nearest_metro_lines,freeway_distance_miles,walkability_score,location_premium_bonus,transit_accessibility_bonus,highway_access_bonus,total_geographic_bonus,enhanced_development_score,enhanced_investment_tier,enhanced_suggested_use
323,4306-023-001,129B165 599,9500 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,8405.3,4708.0,2020.0,1.0,0100 - Residential - Single Family Residence,2131779.0,472105.0,2603884.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023001],Yes,93.8,35.87,"{""zoning_score"": 40.0, ""lot_size_score"": 74.68433333333333, ""transit_bonus"": 15.0, ""financial_score"": 10.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.3387,5.45,9.04,3.45,8.55,6.22,3.7,Koreatown/Wilshire,1.83,Purple,2.52,55,0.0,2.0,0.0,2.0,37.87,D,SB9 Lot Split Opportunity
324,4306-023-002,129B165 605,9508 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,7209.6,2107.0,1948.0,1.0,0100 - Residential - Single Family Residence,142839.0,178233.0,321072.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023002],,90.6,34.37,"{""zoning_score"": 40.0, ""lot_size_score"": 70.69866666666667, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33878,5.45,9.03,3.45,8.54,6.21,3.7,Koreatown/Wilshire,1.83,Purple,2.52,55,0.0,2.0,0.0,2.0,36.37,D,Hold/Income Property
325,4306-023-003,129B165 608,9514 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6612.5,6475.0,2023.0,1.0,0103 - Residential - Single Family Residence - Pool and Misc.,777856.0,2735640.0,3513496.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023003],,90.6,33.22,"{""zoning_score"": 40.0, ""lot_size_score"": 68.0625, ""transit_bonus"": 15.0, ""financial_score"": 0.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33884,5.46,9.03,3.45,8.54,6.21,3.71,Koreatown/Wilshire,1.84,Purple,2.52,55,0.0,2.0,0.0,2.0,35.22,D,Hold/Income Property
326,4306-023-004,129B165 610,9520 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6254.8,2361.0,1948.0,1.0,0100 - Residential - Single Family Residence,1163487.0,507831.0,1671318.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023004],,90.6,33.27,"{""zoning_score"": 40.0, ""lot_size_score"": 66.274, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33890000000001,5.46,9.03,3.45,8.54,6.21,3.71,Koreatown/Wilshire,1.84,Purple,2.53,55,0.0,2.0,0.0,2.0,35.27,D,SB9 Lot Split Opportunity
327,4306-023-005,129B165 612,9526 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6257.6,3792.0,1949.0,1.0,0100 - Residential - Single Family Residence,1055387.0,738781.0,1794168.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023005],,90.6,32.77,"{""zoning_score"": 40.0, ""lot_size_score"": 66.288, ""transit_bonus"": 15.0, ""financial_score"": 0.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33896,5.47,9.02,3.45,8.54,6.2,3.71,Koreatown/Wilshire,1.84,Purple,2.53,55,0.0,2.0,0.0,2.0,34.77,D,Hold/Income Property
328,4306-023-006,129B165 615,9530 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6372.5,2794.0,1948.0,1.0,0100 - Residential - Single Family Residence,598759.0,356328.0,955087.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023006],,90.6,33.42,"{""zoning_score"": 40.0, ""lot_size_score"": 66.8625, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.339,5.47,9.02,3.45,8.54,6.2,3.71,Koreatown/Wilshire,1.85,Purple,2.53,55,0.0,2.0,0.0,2.0,35.42,D,Hold/Income Property
330,4306-023-007,129B165 619,9536 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6392.1,2905.0,1948.0,1.0,0101 - Residential - Single Family Residence - Pool,100856.0,130008.0,230864.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023007],,90.6,33.44,"{""zoning_score"": 40.0, ""lot_size_score"": 66.9605, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33906,5.47,9.02,3.45,8.54,6.2,3.72,Koreatown/Wilshire,1.85,Purple,2.54,55,0.0,2.0,0.0,2.0,35.44,D,Hold/Income Property
331,4306-023-008,129B165 621,9542 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6423.8,1592.0,1948.0,1.0,0101 - Residential - Single Family Residence - Pool,65429.0,49391.0,114820.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023008],,90.6,33.78,"{""zoning_score"": 40.0, ""lot_size_score"": 67.119, ""transit_bonus"": 15.0, ""financial_score"": 8.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33912000000001,5.47,9.01,3.45,8.54,6.19,3.72,Koreatown/Wilshire,1.85,Purple,2.54,55,0.0,2.0,0.0,2.0,35.78,D,Hold/Income Property
332,4306-023-009,129B165 622,9546 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6515.0,2929.0,1948.0,1.0,0100 - Residential - Single Family Residence,1014815.0,675625.0,1690440.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023009],,90.6,33.59,"{""zoning_score"": 40.0, ""lot_size_score"": 67.575, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33916,5.48,9.01,3.45,8.53,6.19,3.72,Koreatown/Wilshire,1.85,Purple,2.54,55,0.0,2.0,0.0,2.0,35.59,D,Hold/Income Property
333,4306-023-010,129B165 665,9555 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6770.8,2448.0,1952.0,1.0,0101 - Residential - Single Family Residence - Pool,1406090.0,685652.0,2091742.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023010],,90.6,33.91,"{""zoning_score"": 40.0, ""lot_size_score"": 68.854, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33925,5.48,9.01,3.45,8.53,6.19,3.72,Koreatown/Wilshire,1.86,Purple,2.54,55,0.0,2.0,0.0,2.0,35.91,D,SB9 Lot Split Opportunity
334,4306-023-011,129B165 661,9543 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6693.0,1640.0,1948.0,1.0,0101 - Residential - Single Family Residence - Pool,633793.0,173275.0,807068.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023011],,90.6,34.82,"{""zoning_score"": 40.0, ""lot_size_score"": 68.465, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33913,5.47,9.01,3.45,8.53,6.19,3.72,Koreatown/Wilshire,1.85,Purple,2.54,55,0.0,2.0,0.0,2.0,36.82,D,SB9 Lot Split Opportunity
335,4306-023-012,129B165 660,9537 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6640.6,2418.0,1948.0,1.0,0100 - Residential - Single Family Residence,1017882.0,278293.0,1296175.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023012],,90.6,34.75,"{""zoning_score"": 40.0, ""lot_size_score"": 68.203, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33907,5.47,9.02,3.45,8.54,6.2,3.72,Koreatown/Wilshire,1.85,Purple,2.54,55,0.0,2.0,0.0,2.0,36.75,D,SB9 Lot Split Opportunity
336,4306-023-013,129B165 658,9531 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6600.1,2158.0,1949.0,1.0,0100 - Residential - Single Family Residence,1132577.0,362822.0,1495399.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023013],,90.6,34.7,"{""zoning_score"": 40.0, ""lot_size_score"": 68.0005, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33901,5.47,9.02,3.45,8.54,6.2,3.71,Koreatown/Wilshire,1.85,Purple,2.53,55,0.0,2.0,0.0,2.0,36.7,D,SB9 Lot Split Opportunity
337,4306-023-014,129B165 656,9527 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6600.1,2215.0,1947.0,1.0,0100 - Residential - Single Family Residence,67228.0,150354.0,217582.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023014],,90.6,33.7,"{""zoning_score"": 40.0, ""lot_size_score"": 68.0005, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33897,5.47,9.02,3.45,8.54,6.2,3.71,Koreatown/Wilshire,1.84,Purple,2.53,55,0.0,2.0,0.0,2.0,35.7,D,Hold/Income Property
338,4306-023-015,129B165 654,9521 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6600.1,1804.0,1948.0,1.0,0103 - Residential - Single Family Residence - Pool and Misc.,1764518.0,482437.0,2246955.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023015],,90.6,34.7,"{""zoning_score"": 40.0, ""lot_size_score"": 68.0005, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33891,5.46,9.03,3.45,8.54,6.2,3.71,Koreatown/Wilshire,1.84,Purple,2.53,55,0.0,2.0,0.0,2.0,36.7,D,SB9 Lot Split Opportunity
339,4306-023-017,129B165 649,9505 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,7200.4,2369.0,1951.0,1.0,0100 - Residential - Single Family Residence,72607.0,56846.0,129453.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023017],,90.6,34.37,"{""zoning_score"": 40.0, ""lot_size_score"": 70.66799999999999, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33875,5.45,9.04,3.45,8.55,6.21,3.7,Koreatown/Wilshire,1.83,Purple,2.52,55,0.0,2.0,0.0,2.0,36.37,D,Hold/Income Property
340,4306-023-016,129B165 651,9515 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6600.1,4299.0,2009.0,0.0,0103 - Residential - Single Family Residence - Pool and Misc.,486329.0,699456.0,1185785.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023016],,90.6,33.2,"{""zoning_score"": 40.0, ""lot_size_score"": 68.0005, ""transit_bonus"": 15.0, ""financial_score"": 0.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33885000000001,5.46,9.03,3.45,8.54,6.21,3.71,Koreatown/Wilshire,1.84,Purple,2.52,55,0.0,2.0,0.0,2.0,35.2,D,Hold/Income Property
341,4306-023-018,129B165 600,,0,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,1716.2,,,,010V - Residential - Single Family Residence - Vacant Land,417.0,0.0,417.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023018],Yes,78.1,25.06,"{""zoning_score"": 40.0, ""lot_size_score"": 31.441333333333333, ""transit_bonus"": 15.0, ""financial_score"": 10.0, ""risk_penalty"": 8.0}",Teardown/Rebuild Opportunity,D,,,999.0,999.0,999.0,999.0,999.0,999.0,Unknown,999.0,,999.0,25,0.0,0.0,0.0,0.0,25.06,D,Teardown/Rebuild Opportunity
342,4306-023-019,129B165 645,9501 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,8399.4,2385.0,1949.0,1.0,0100 - Residential - Single Family Residence,868077.0,246004.0,1114081.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023019],,90.6,36.37,"{""zoning_score"": 40.0, ""lot_size_score"": 74.66466666666666, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33871,5.45,9.04,3.45,8.55,6.22,3.7,Koreatown/Wilshire,1.83,Purple,2.52,55,0.0,2.0,0.0,2.0,38.37,D,SB9 Lot Split Opportunity
343,4306-023-020,129B165 644,,0,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,1715.3,,,,010V - Residential - Single Family Residence - Vacant Land,417.0,0.0,417.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023020],Yes,78.1,25.06,"{""zoning_score"": 40.0, ""lot_size_score"": 31.435333333333332, ""transit_bonus"": 15.0, ""financial_score"": 10.0, ""risk_penalty"": 8.0}",Teardown/Rebuild Opportunity,D,,,999.0,999.0,999.0,999.0,999.0,999.0,Unknown,999.0,,999.0,25,0.0,0.0,0.0,0.0,25.06,D,Teardown/Rebuild Opportunity
344,4306-023-021,129B165 624,9600 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6645.4,2167.0,1948.0,1.0,0100 - Residential - Single Family Residence,601336.0,290799.0,892135.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023021],,90.6,33.76,"{""zoning_score"": 40.0, ""lot_size_score"": 68.227, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33970000000001,5.51,8.98,3.45,8.52,6.16,3.75,Koreatown/Wilshire,1.88,Purple,2.57,55,0.0,2.0,0.0,2.0,35.76,D,SB9 Lot Split Opportunity
345,4306-023-022,129B165 625,9604 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6826.8,2153.0,1948.0,1.0,0100 - Residential - Single Family Residence,1343953.0,552859.0,1896812.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023022],,90.6,34.98,"{""zoning_score"": 40.0, ""lot_size_score"": 69.134, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33974,5.51,8.98,3.45,8.52,6.16,3.75,Koreatown/Wilshire,1.89,Purple,2.57,55,0.0,2.0,0.0,2.0,36.98,D,SB9 Lot Split Opportunity
346,4306-023-023,129B165 623,9610 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,7061.7,1794.0,1948.0,1.0,0100 - Residential - Single Family Residence,68572.0,40174.0,108746.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023023],,90.6,34.25,"{""zoning_score"": 40.0, ""lot_size_score"": 70.20566666666667, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33980000000001,5.51,8.98,3.45,8.52,6.15,3.75,Koreatown/Wilshire,1.89,Purple,2.57,55,0.0,2.0,0.0,2.0,36.25,D,Hold/Income Property
347,4306-023-024,129B165 620,9616 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,7516.7,2240.0,1948.0,1.0,0101 - Residential - Single Family Residence - Pool,1768680.0,483574.0,2252254.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023024],,90.6,35.63,"{""zoning_score"": 40.0, ""lot_size_score"": 71.72233333333334, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33986,5.52,8.97,3.45,8.52,6.15,3.75,Koreatown/Wilshire,1.89,Purple,2.58,55,0.0,2.0,0.0,2.0,37.63,D,SB9 Lot Split Opportunity
348,4306-023-025,129B165 618,9620 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,7368.9,2281.0,1948.0,1.0,0101 - Residential - Single Family Residence - Pool,354259.0,272154.0,626413.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023025],,90.6,34.51,"{""zoning_score"": 40.0, ""lot_size_score"": 71.22966666666666, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.3399,5.52,8.97,3.45,8.51,6.15,3.76,Koreatown/Wilshire,1.89,Purple,2.58,55,0.0,2.0,0.0,2.0,36.51,D,Hold/Income Property
349,4306-023-026,129B165 616,9626 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,7382.0,2303.0,1948.0,1.0,0100 - Residential - Single Family Residence,70364.0,55768.0,126132.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023026],,90.6,34.52,"{""zoning_score"": 40.0, ""lot_size_score"": 71.27333333333333, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33996,5.52,8.97,3.45,8.51,6.15,3.76,Koreatown/Wilshire,1.9,Purple,2.58,55,0.0,2.0,0.0,2.0,36.52,D,Hold/Income Property
350,4306-023-027,129B165 613,9632 W MONTE MAR DR,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,9191.8,2948.0,1947.0,1.0,0101 - Residential - Single Family Residence - Pool,148009.0,628320.0,776329.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023027],,90.6,36.03,"{""zoning_score"": 40.0, ""lot_size_score"": 77.306, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.34002000000001,5.53,8.96,3.45,8.51,6.14,3.76,Koreatown/Wilshire,1.9,Purple,2.58,55,0.0,2.0,0.0,2.0,38.03,D,Hold/Income Property
351,4306-023-028,129B165 664,9635 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,7712.2,3804.0,1948.0,1.0,0100 - Residential - Single Family Residence,446764.0,525590.0,972354.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023028],,90.6,34.79,"{""zoning_score"": 40.0, ""lot_size_score"": 72.374, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.34005,5.53,8.96,3.45,8.51,6.14,3.76,Koreatown/Wilshire,1.9,Purple,2.59,55,0.0,2.0,0.0,2.0,36.79,D,Hold/Income Property
352,4306-023-029,129B165 666,9629 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6875.1,4120.0,2016.0,1.0,0100 - Residential - Single Family Residence,1818909.0,2321170.0,4140079.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023029],,90.6,33.54,"{""zoning_score"": 40.0, ""lot_size_score"": 69.3755, ""transit_bonus"": 15.0, ""financial_score"": 0.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33999,5.52,8.97,3.45,8.51,6.14,3.76,Koreatown/Wilshire,1.9,Purple,2.58,55,0.0,2.0,0.0,2.0,35.54,D,Hold/Income Property
353,4306-023-030,129B165 668,9623 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6971.9,2006.0,1948.0,1.0,0100 - Residential - Single Family Residence,68572.0,44298.0,112870.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023030],,90.6,34.16,"{""zoning_score"": 40.0, ""lot_size_score"": 69.8595, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33993000000001,5.52,8.97,3.45,8.51,6.15,3.76,Koreatown/Wilshire,1.9,Purple,2.58,55,0.0,2.0,0.0,2.0,36.16,D,Hold/Income Property
354,4306-023-031,129B165 670,9617 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6726.0,2251.0,1948.0,1.0,0101 - Residential - Single Family Residence - Pool,1126546.0,417325.0,1543871.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023031],,90.6,34.86,"{""zoning_score"": 40.0, ""lot_size_score"": 68.63, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33987,5.52,8.97,3.45,8.52,6.15,3.75,Koreatown/Wilshire,1.89,Purple,2.58,55,0.0,2.0,0.0,2.0,36.86,D,SB9 Lot Split Opportunity
355,4306-023-032,129B165 671,9613 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6687.2,2015.0,1948.0,1.0,0100 - Residential - Single Family Residence,781476.0,312685.0,1094161.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023032],,90.6,34.81,"{""zoning_score"": 40.0, ""lot_size_score"": 68.436, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 8.0}",SB9 Lot Split Opportunity,D,34.0522,-118.33983,5.51,8.98,3.45,8.52,6.15,3.75,Koreatown/Wilshire,1.89,Purple,2.57,55,0.0,2.0,0.0,2.0,36.81,D,SB9 Lot Split Opportunity
356,4306-023-033,129B165 669,9607 W KIRKSIDE RD,90035,CD 5 - Katy Young Yaroslavsky,West Los Angeles,South Robertson,R1,Single Family Residential,R1V2-O,Low Residential,,1,6700.4,3774.0,2018.0,1.0,0100 - Residential - Single Family Residence,1829731.0,1295757.0,3125488.0,False,Not Eligible,Yes,High,High,Methane Zone,Outside Flood Zone,,No [APN: 4306023033],,90.6,33.33,"{""zoning_score"": 40.0, ""lot_size_score"": 68.502, ""transit_bonus"": 15.0, ""financial_score"": 0.0, ""risk_penalty"": 8.0}",Hold/Income Property,D,34.0522,-118.33977,5.51,8.98,3.45,8.52,6.16,3.75,Koreatown/Wilshire,1.89,Purple,2.57,55,0.0,2.0,0.0,2.0,35.33,D,Hold/Income Property
